,long,lat,group,order,region,State
92285,-122.366745,47.98545074,1497,92285,USA,Washington
92286,-122.3665924,47.93881989,1497,92286,USA,Washington
92287,-122.3831482,47.92319107,1497,92287,USA,Washington
92288,-122.4114304,47.91772461,1497,92288,USA,Washington
92289,-122.4375992,47.93134689,1497,92289,USA,Washington
92290,-122.4616165,47.96401215,1497,92290,USA,Washington
92291,-122.4922867,47.98130035,1497,92291,USA,Washington
92292,-122.5575104,47.99248123,1497,92292,USA,Washington
92293,-122.591362,48.02963638,1497,92293,USA,Washington
92294,-122.6031799,48.05502701,1497,92294,USA,Washington
92295,-122.6062927,48.12856293,1497,92295,USA,Washington
92296,-122.6226578,48.15141678,1497,92296,USA,Washington
92297,-122.6572723,48.15649414,1497,92297,USA,Washington
92298,-122.6903839,48.17387772,1497,92298,USA,Washington
92299,-122.7415009,48.22529221,1497,92299,USA,Washington
92300,-122.7487335,48.23901367,1497,92300,USA,Washington
92301,-122.7245102,48.28090668,1497,92301,USA,Washington
92302,-122.6689987,48.35102463,1497,92302,USA,Washington
92303,-122.6286163,48.38422775,1497,92303,USA,Washington
92304,-122.6035233,48.38061523,1497,92304,USA,Washington
92305,-122.5724564,48.35956955,1497,92305,USA,Washington
92306,-122.5355453,48.32118988,1497,92306,USA,Washington
92307,-122.5424347,48.2939949,1497,92307,USA,Washington
92308,-122.6921387,48.24106598,1497,92308,USA,Washington
92309,-122.6970291,48.22866058,1497,92309,USA,Washington
92310,-122.6244049,48.21376801,1497,92310,USA,Washington
92311,-122.5976028,48.20043945,1497,92311,USA,Washington
92312,-122.5727615,48.15664291,1497,92312,USA,Washington
92326,-123.0131378,48.5008812,1499,92326,USA,Washington
92327,-122.986763,48.46801758,1499,92327,USA,Washington
92328,-123.0944366,48.48906326,1499,92328,USA,Washington
92329,-123.1399384,48.50795746,1499,92329,USA,Washington
92330,-123.1534195,48.5263176,1499,92330,USA,Washington
92331,-123.1695786,48.58671951,1499,92331,USA,Washington
92332,-123.1621628,48.60639572,1499,92332,USA,Washington
92333,-123.1141586,48.61328125,1499,92333,USA,Washington
92334,-123.0241623,48.53847504,1499,92334,USA,Washington
92335,-123.0131378,48.5008812,1499,92335,USA,Washington
92337,-122.7821274,48.6727066,1500,92337,USA,Washington
92338,-122.7688522,48.65097809,1500,92338,USA,Washington
92339,-122.8089905,48.62983322,1500,92339,USA,Washington
92340,-122.8375931,48.62656021,1500,92340,USA,Washington
92341,-122.88311,48.66064453,1500,92341,USA,Washington
92342,-122.9030228,48.66469955,1500,92342,USA,Washington
92343,-122.8870163,48.61230469,1500,92343,USA,Washington
92344,-122.8925323,48.59448242,1500,92344,USA,Washington
92345,-122.9856415,48.62670898,1500,92345,USA,Washington
92346,-123.0028305,48.65219498,1500,92346,USA,Washington
92347,-122.9766541,48.67914963,1500,92347,USA,Washington
92348,-122.9180222,48.70698547,1500,92348,USA,Washington
92349,-122.8977127,48.71035004,1500,92349,USA,Washington
92350,-122.7821274,48.6727066,1500,92350,USA,Washington
92352,-74.70889282,45.00385666,1501,92352,USA,NA
92353,-74.6632309,45.00390625,1501,92353,USA,NA
92354,-74.43037415,45.00419998,1501,92354,USA,NA
92355,-74.01425934,45.00468826,1501,92355,USA,NA
92356,-73.59814453,45.00517654,1501,92356,USA,NA
92357,-73.18203735,45.00561523,1501,92357,USA,NA
92358,-72.76592255,45.00610352,1501,92358,USA,NA
92359,-72.34975433,45.0065918,1501,92359,USA,NA
92360,-71.93363953,45.00708008,1501,92360,USA,NA
92361,-71.51753235,45.00756836,1501,92361,USA,NA
92362,-71.41903687,45.20034027,1501,92362,USA,NA
92363,-71.3272934,45.29008484,1501,92363,USA,NA
92364,-71.20161438,45.26034927,1501,92364,USA,NA
92365,-71.13466644,45.26284027,1501,92365,USA,NA
92366,-71.06025696,45.30913162,1501,92366,USA,NA
92367,-70.99990845,45.33725739,1501,92367,USA,NA
92368,-70.96015167,45.33310699,1501,92368,USA,NA
92369,-70.92622375,45.29072189,1501,92369,USA,NA
92370,-70.897995,45.26245117,1501,92370,USA,NA
92371,-70.86503601,45.27070236,1501,92371,USA,NA
92372,-70.83681488,45.31069183,1501,92372,USA,NA
92373,-70.83779144,45.36616135,1501,92373,USA,NA
92374,-70.79917145,45.40478516,1501,92374,USA,NA
92375,-70.75331879,45.41069412,1501,92375,USA,NA
92376,-70.7109375,45.4094696,1501,92376,USA,NA
92377,-70.68979645,45.42831802,1501,92377,USA,NA
92378,-70.69213867,45.45537186,1501,92378,USA,NA
92379,-70.70742035,45.49892426,1501,92379,USA,NA
92380,-70.70224762,45.55136871,1501,92380,USA,NA
92381,-70.59638214,45.64399338,1501,92381,USA,NA
92382,-70.46660614,45.7068367,1501,92382,USA,NA
92383,-70.4210968,45.73823166,1501,92383,USA,NA
92384,-70.40786743,45.80190277,1501,92384,USA,NA
92385,-70.33345032,45.8680687,1501,92385,USA,NA
92386,-70.29624176,45.90610504,1501,92386,USA,NA
92387,-70.28716278,45.93915939,1501,92387,USA,NA
92388,-70.30644226,45.9798317,1501,92388,USA,NA
92389,-70.30448914,46.05737305,1501,92389,USA,NA
92390,-70.27890015,46.15000153,1501,92390,USA,NA
92391,-70.24829102,46.25087738,1501,92391,USA,NA
92392,-70.1796875,46.34184647,1501,92392,USA,NA
92393,-70.06718445,46.44106674,1501,92393,USA,NA
92394,-70.03823853,46.57143784,1501,92394,USA,NA
92395,-70.00772095,46.70893478,1501,92395,USA,NA
92396,-69.87172699,46.8429184,1501,92396,USA,NA
92397,-69.7175293,46.99487305,1501,92397,USA,NA
92398,-69.62978363,47.08134842,1501,92398,USA,NA
92399,-69.47148895,47.23867035,1501,92399,USA,NA
92400,-69.35888672,47.35063553,1501,92400,USA,NA
92401,-69.30214691,47.40200043,1501,92401,USA,NA
92402,-69.24287415,47.46298981,1501,92402,USA,NA
92403,-69.14628601,47.44477463,1501,92403,USA,NA
92404,-69.05019379,47.42660904,1501,92404,USA,NA
92405,-69.06425476,47.33813477,1501,92405,USA,NA
92406,-69.04858398,47.27363205,1501,92406,USA,NA
92407,-69.00312805,47.23642731,1501,92407,USA,NA
92408,-68.93721008,47.21123123,1501,92408,USA,NA
92409,-68.8874054,47.20283127,1501,92409,USA,NA
92410,-68.82871246,47.20331955,1501,92410,USA,NA
92411,-68.66855621,47.25346756,1501,92411,USA,NA
92412,-68.48036957,47.2857933,1501,92412,USA,NA
92413,-68.37689972,47.31616211,1501,92413,USA,NA
92414,-68.35800934,47.34453201,1501,92414,USA,NA
92415,-68.3108902,47.35449219,1501,92415,USA,NA
92416,-68.23549652,47.34594727,1501,92416,USA,NA
92417,-68.09677124,47.27485275,1501,92417,USA,NA
92418,-67.93486786,47.16762543,1501,92418,USA,NA
92419,-67.80678558,47.08281326,1501,92419,USA,NA
92420,-67.80283356,46.93574142,1501,92420,USA,NA
92421,-67.80034637,46.77988434,1501,92421,USA,NA
92422,-67.7977066,46.61562347,1501,92422,USA,NA
92423,-67.79579926,46.49838638,1501,92423,USA,NA
92424,-67.79253387,46.33740234,1501,92424,USA,NA
92425,-67.78993988,46.2093277,1501,92425,USA,NA
92426,-67.78646851,46.04213715,1501,92426,USA,NA
92427,-67.78466797,45.95278168,1501,92427,USA,NA
92428,-67.76703644,45.92700195,1501,92428,USA,NA
92429,-67.77763367,45.89179993,1501,92429,USA,NA
92430,-67.78227997,45.8741684,1501,92430,USA,NA
92431,-67.78115082,45.86015701,1501,92431,USA,NA
92432,-67.77412415,45.8425293,1501,92432,USA,NA
92433,-67.77529144,45.81787109,1501,92433,USA,NA
92434,-67.79169464,45.79555893,1501,92434,USA,NA
92435,-67.79990387,45.76977539,1501,92435,USA,NA
92436,-67.80224609,45.72753906,1501,92436,USA,NA
92437,-67.78466797,45.70170593,1501,92437,USA,NA
92438,-67.75531769,45.68647766,1501,92438,USA,NA
92439,-67.73065948,45.68647766,1501,92439,USA,NA
92440,-67.69897461,45.67119217,1501,92440,USA,NA
92441,-67.65790558,45.64419174,1501,92441,USA,NA
92442,-67.5957489,45.62075424,1501,92442,USA,NA
92443,-67.53120422,45.61254883,1501,92443,USA,NA
92444,-67.48661804,45.6184082,1501,92444,USA,NA
92445,-67.43267059,45.60312271,1501,92445,USA,NA
92446,-67.41386414,45.56557465,1501,92446,USA,NA
92447,-67.42441559,45.5304184,1501,92447,USA,NA
92448,-67.45493317,45.51396561,1501,92448,USA,NA
92449,-67.48779297,45.50102615,1501,92449,USA,NA
92450,-67.49365234,45.4740715,1501,92450,USA,NA
92451,-67.47724915,45.44589996,1501,92451,USA,NA
92452,-67.45375824,45.42123795,1501,92452,USA,NA
92453,-67.42792511,45.37792969,1501,92453,USA,NA
92454,-67.43852997,45.34038162,1501,92454,USA,NA
92455,-67.46195984,45.30869293,1501,92455,USA,NA
92456,-67.47255707,45.27587891,1501,92456,USA,NA
92457,-67.45258331,45.24765778,1501,92457,USA,NA
92458,-67.39981079,45.21015549,1501,92458,USA,NA
92459,-67.36694336,45.17377853,1501,92459,USA,NA
92460,-67.31528473,45.15380859,1501,92460,USA,NA
92461,-67.2906723,45.16792297,1501,92461,USA,NA
92462,-67.27070618,45.18671799,1501,92462,USA,NA
92463,-67.2496109,45.20078278,1501,92463,USA,NA
92464,-67.21323395,45.19253159,1501,92464,USA,NA
92465,-67.17099762,45.18198013,1501,92465,USA,NA
92466,-67.12485504,45.16943359,1501,92466,USA,NA
92467,-67.13037109,45.13901138,1501,92467,USA,NA
92468,-67.10224152,45.08774567,1501,92468,USA,NA
92469,-67.08046722,44.98915863,1501,92469,USA,NA
92470,-67.11391449,44.94438171,1501,92470,USA,NA
92471,-67.10673523,44.88505936,1501,92471,USA,NA
92472,-67.0140152,44.86777115,1501,92472,USA,NA
92473,-66.99145508,44.84960938,1501,92473,USA,NA
92474,-66.98701477,44.82768631,1501,92474,USA,NA
92475,-67.19126129,44.67558289,1501,92475,USA,NA
92476,-67.36406708,44.69687271,1501,92476,USA,NA
92477,-67.45780945,44.65653992,1501,92477,USA,NA
92478,-67.55600739,44.64477539,1501,92478,USA,NA
92479,-67.59907532,44.57680511,1501,92479,USA,NA
92480,-67.65297699,44.56240082,1501,92480,USA,NA
92481,-67.72680664,44.56650162,1501,92481,USA,NA
92482,-67.79048157,44.58569336,1501,92482,USA,NA
92483,-67.83906555,44.57627106,1501,92483,USA,NA
92484,-67.9070282,44.45361328,1501,92484,USA,NA
92485,-67.96269989,44.46430588,1501,92485,USA,NA
92486,-67.98486328,44.42016602,1501,92486,USA,NA
92487,-68.01396179,44.40087891,1501,92487,USA,NA
92488,-68.05664063,44.38432312,1501,92488,USA,NA
92489,-68.09370422,44.43881989,1501,92489,USA,NA
92490,-68.11728668,44.49062729,1501,92490,USA,NA
92491,-68.15205383,44.50200272,1501,92491,USA,NA
92492,-68.19824219,44.5152359,1501,92492,USA,NA
92493,-68.24575806,44.5147934,1501,92493,USA,NA
92494,-68.27744293,44.50737381,1501,92494,USA,NA
92495,-68.31674957,44.47387695,1501,92495,USA,NA
92496,-68.37373352,44.44511795,1501,92496,USA,NA
92497,-68.41684723,44.46908951,1501,92497,USA,NA
92498,-68.45058441,44.50761795,1501,92498,USA,NA
92499,-68.47943878,44.44565201,1501,92499,USA,NA
92500,-68.52143097,44.38022232,1501,92500,USA,NA
92501,-68.5144577,44.30390549,1501,92501,USA,NA
92502,-68.53251648,44.2586441,1501,92502,USA,NA
92503,-68.57235718,44.27085114,1501,92503,USA,NA
92504,-68.61200714,44.31054688,1501,92504,USA,NA
92505,-68.72329712,44.34228516,1501,92505,USA,NA
92506,-68.81191254,44.33935547,1501,92506,USA,NA
92507,-68.79389954,44.38174057,1501,92507,USA,NA
92508,-68.7101059,44.44257736,1501,92508,USA,NA
92509,-68.73588562,44.45449066,1501,92509,USA,NA
92510,-68.77700043,44.44604492,1501,92510,USA,NA
92511,-68.79492188,44.45449066,1501,92511,USA,NA
92512,-68.76552582,44.50976563,1501,92512,USA,NA
92513,-68.76269531,44.57075119,1501,92513,USA,NA
92514,-68.80019379,44.54941177,1501,92514,USA,NA
92515,-68.84736633,44.48505783,1501,92515,USA,NA
92516,-68.96147919,44.43383789,1501,92516,USA,NA
92517,-68.95615387,44.34809875,1501,92517,USA,NA
92518,-69.06357574,44.17236328,1501,92518,USA,NA
92519,-69.06835938,44.09756088,1501,92519,USA,NA
92520,-69.13726044,44.0378418,1501,92520,USA,NA
92521,-69.22607422,43.9864769,1501,92521,USA,NA
92522,-69.34453583,44.00093079,1501,92522,USA,NA
92523,-69.43495941,43.95629883,1501,92523,USA,NA
92524,-69.48085785,43.90507889,1501,92524,USA,NA
92525,-69.52075195,43.89736176,1501,92525,USA,NA
92526,-69.54154968,43.96259689,1501,92526,USA,NA
92527,-69.5566864,43.9827652,1501,92527,USA,NA
92528,-69.58998871,43.88656998,1501,92528,USA,NA
92529,-69.62392426,43.88061523,1501,92529,USA,NA
92530,-69.63677216,43.94882965,1501,92530,USA,NA
92531,-69.65288544,43.99389648,1501,92531,USA,NA
92532,-69.69911957,43.95502853,1501,92532,USA,NA
92533,-69.72982788,43.852005,1501,92533,USA,NA
92534,-69.76200867,43.86069489,1501,92534,USA,NA
92535,-69.7722702,43.89902115,1501,92535,USA,NA
92536,-69.79531097,43.91064453,1501,92536,USA,NA
92537,-69.80322266,43.86684418,1501,92537,USA,NA
92538,-69.79160309,43.80522537,1501,92538,USA,NA
92539,-69.80834961,43.77231598,1501,92539,USA,NA
92540,-69.84033203,43.7898941,1501,92540,USA,NA
92541,-69.87250519,43.8195343,1501,92541,USA,NA
92542,-69.92558289,43.79701996,1501,92542,USA,NA
92543,-69.97431946,43.78789139,1501,92543,USA,NA
92544,-69.97451019,43.81806946,1501,92544,USA,NA
92545,-69.96523285,43.85507584,1501,92545,USA,NA
92546,-70.06235504,43.83462143,1501,92546,USA,NA
92547,-70.17881012,43.76635742,1501,92547,USA,NA
92548,-70.26924133,43.67192078,1501,92548,USA,NA
92549,-70.23788452,43.65620422,1501,92549,USA,NA
92550,-70.20259094,43.62612152,1501,92550,USA,NA
92551,-70.35967255,43.48022461,1501,92551,USA,NA
92552,-70.52070618,43.34882736,1501,92552,USA,NA
92553,-70.64233398,43.1344223,1501,92553,USA,NA
92554,-70.69116211,43.10932541,1501,92554,USA,NA
92555,-70.73310089,43.07001877,1501,92555,USA,NA
92556,-70.77763367,42.94057465,1501,92556,USA,NA
92557,-70.82905579,42.82534027,1501,92557,USA,NA
92558,-70.80029297,42.77402115,1501,92558,USA,NA
92559,-70.78134918,42.72123718,1501,92559,USA,NA
92560,-70.73569489,42.66928864,1501,92560,USA,NA
92561,-70.69687653,42.66460037,1501,92561,USA,NA
92562,-70.65483856,42.67397308,1501,92562,USA,NA
92563,-70.62397003,42.67177582,1501,92563,USA,NA
92564,-70.60414886,42.64970398,1501,92564,USA,NA
92565,-70.61293793,42.62324142,1501,92565,USA,NA
92566,-70.66143036,42.61664963,1501,92566,USA,NA
92567,-70.75185394,42.57036209,1501,92567,USA,NA
92568,-70.83115387,42.5525856,1501,92568,USA,NA
92569,-70.87089539,42.49663162,1501,92569,USA,NA
92570,-70.9304657,42.43198395,1501,92570,USA,NA
92571,-71.04619598,42.33110428,1501,92571,USA,NA
92572,-70.99672699,42.29999924,1501,92572,USA,NA
92573,-70.81797028,42.26494217,1501,92573,USA,NA
92574,-70.73828125,42.22885513,1501,92574,USA,NA
92575,-70.61767578,42.04042816,1501,92575,USA,NA
92576,-70.64521027,42.02157974,1501,92576,USA,NA
92577,-70.65615845,41.98706055,1501,92577,USA,NA
92578,-70.54892731,41.93862152,1501,92578,USA,NA
92579,-70.51469421,41.80331802,1501,92579,USA,NA
92580,-70.42665863,41.75727844,1501,92580,USA,NA
92581,-70.29546356,41.72895432,1501,92581,USA,NA
92582,-70.13500977,41.76987076,1501,92582,USA,NA
92583,-70.00141144,41.82617188,1501,92583,USA,NA
92584,-70.00610352,41.87231445,1501,92584,USA,NA
92585,-70.09004211,41.97968674,1501,92585,USA,NA
92586,-70.11025238,42.03012466,1501,92586,USA,NA
92587,-70.17255402,42.06279373,1501,92587,USA,NA
92588,-70.19623566,42.03510666,1501,92588,USA,NA
92589,-70.23651886,42.07104492,1501,92589,USA,NA
92590,-70.24106598,42.09121323,1501,92590,USA,NA
92591,-70.2035141,42.10102463,1501,92591,USA,NA
92592,-70.1598587,42.09711838,1501,92592,USA,NA
92593,-70.1089325,42.07831955,1501,92593,USA,NA
92594,-69.97788239,41.96128082,1501,92594,USA,NA
92595,-69.94160461,41.80786133,1501,92595,USA,NA
92596,-69.93383789,41.71044922,1501,92596,USA,NA
92597,-69.94863129,41.67714691,1501,92597,USA,NA
92598,-69.98677063,41.68398666,1501,92598,USA,NA
92599,-70.05951691,41.67734146,1501,92599,USA,NA
92600,-70.40468597,41.62690735,1501,92600,USA,NA
92601,-70.48135376,41.58246994,1501,92601,USA,NA
92602,-70.65713501,41.53422928,1501,92602,USA,NA
92603,-70.66806793,41.55830002,1501,92603,USA,NA
92604,-70.65537262,41.60810471,1501,92604,USA,NA
92605,-70.66645813,41.7101059,1501,92605,USA,NA
92606,-70.7011261,41.71484375,1501,92606,USA,NA
92607,-70.97422028,41.54853439,1501,92607,USA,NA
92608,-71.07978058,41.53808594,1501,92608,USA,NA
92609,-71.16855621,41.48940277,1501,92609,USA,NA
92610,-71.18842316,41.51640701,1501,92610,USA,NA
92611,-71.20429993,41.64111328,1501,92611,USA,NA
92612,-71.14872742,41.74570465,1501,92612,USA,NA
92613,-71.17832184,41.74404144,1501,92613,USA,NA
92614,-71.27108765,41.68125153,1501,92614,USA,NA
92615,-71.31073761,41.71987534,1501,92615,USA,NA
92616,-71.33061981,41.76225662,1501,92616,USA,NA
92617,-71.35917664,41.78622818,1501,92617,USA,NA
92618,-71.39013672,41.79531479,1501,92618,USA,NA
92619,-71.36367798,41.7027359,1501,92619,USA,NA
92620,-71.42655945,41.63330078,1501,92620,USA,NA
92621,-71.44380188,41.45371246,1501,92621,USA,NA
92622,-71.52285004,41.37895584,1501,92622,USA,NA
92623,-71.76928711,41.33090973,1501,92623,USA,NA
92624,-71.92993164,41.34106445,1501,92624,USA,NA
92625,-72.07387543,41.3261261,1501,92625,USA,NA
92626,-72.26528931,41.29164886,1501,92626,USA,NA
92627,-72.37104797,41.31215668,1501,92627,USA,NA
92628,-72.47939301,41.27578354,1501,92628,USA,NA
92629,-72.84716797,41.26586914,1501,92629,USA,NA
92630,-72.92470551,41.28515625,1501,92630,USA,NA
92631,-73.02373505,41.21645737,1501,92631,USA,NA
92632,-73.18227386,41.17583084,1501,92632,USA,NA
92633,-73.58300781,41.02187347,1501,92633,USA,NA
92634,-73.67138672,40.9658699,1501,92634,USA,NA
92635,-73.77900696,40.87841797,1501,92635,USA,NA
92636,-73.85127258,40.83139801,1501,92636,USA,NA
92637,-73.91069031,40.81611252,1501,92637,USA,NA
92638,-73.94721222,40.77695465,1501,92638,USA,NA
92639,-73.98710632,40.75136566,1501,92639,USA,NA
92640,-73.94858551,40.83877182,1501,92640,USA,NA
92641,-73.90673828,40.91244888,1501,92641,USA,NA
92642,-73.87197113,41.05517578,1501,92642,USA,NA
92643,-73.88222504,41.17060471,1501,92643,USA,NA
92644,-73.92534637,41.21806717,1501,92644,USA,NA
92645,-73.96992493,41.24971008,1501,92645,USA,NA
92646,-73.9176712,41.13579178,1501,92646,USA,NA
92647,-73.90923309,40.99609375,1501,92647,USA,NA
92648,-73.92719269,40.91425705,1501,92648,USA,NA
92649,-74.02548981,40.75639725,1501,92649,USA,NA
92650,-74.06733704,40.71962738,1501,92650,USA,NA
92651,-74.11626434,40.68730545,1501,92651,USA,NA
92652,-74.15312195,40.67324066,1501,92652,USA,NA
92653,-74.18715668,40.64799881,1501,92653,USA,NA
92654,-74.22671509,40.60800934,1501,92654,USA,NA
92655,-74.26420593,40.52861404,1501,92655,USA,NA
92656,-74.24150848,40.45624924,1501,92656,USA,NA
92657,-74.04985046,40.42983246,1501,92657,USA,NA
92658,-73.9984436,40.45214844,1501,92658,USA,NA
92659,-73.97226715,40.40034103,1501,92659,USA,NA
92660,-73.95761871,40.32836914,1501,92660,USA,NA
92661,-73.9719696,40.25053787,1501,92661,USA,NA
92662,-74.00400543,40.17133713,1501,92662,USA,NA
92663,-74.02832031,40.07299805,1501,92663,USA,NA
92664,-74.04892731,39.92304611,1501,92664,USA,NA
92665,-74.07993317,39.78813171,1501,92665,USA,NA
92666,-74.08398438,39.82910156,1501,92666,USA,NA
92667,-74.06459808,39.99311447,1501,92667,USA,NA
92668,-74.09599304,39.97597885,1501,92668,USA,NA
92669,-74.11763,39.93813324,1501,92669,USA,NA
92670,-74.17612457,39.72661209,1501,92670,USA,NA
